1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf
1905,0,3,0,1905,0,788,2006,1905,5,11670,84,302,191,5,9,1905,,2006,2006,320000,False,False,True,False,False,False,False,True,False,False
1500,0,3,20,1480,,570,2004,1500,4,8487,63,210,36,5,7,1500,,2004,2004,190000,False,False,False,False,True,False,False,False,True,False
2069,0,4,425,160,,505,1960,2069,4,27650,313,0,0,7,7,585,,1960,2007,242000,True,False,False,False,True,False,False,False,True,False
747,0,1,0,600,,528,1953,747,3,5825,52,108,0,5,4,600,,1926,1953,79900,False,True,False,False,False,False,False,True,False,True
1200,0,2,833,343,,555,2003,1200,4,10083,67,,41,5,7,1176,,2003,2003,184900,False,False,True,False,False,False,False,False,True,False
1113,858,3,341,772,,689,2005,1971,4,9675,75,0,48,5,7,1113,,2005,2005,253000,False,True,False,False,True,False,False,False,True,False
1391,571,3,464,927,,868,2006,1962,4,8760,73,0,90,5,7,1391,,2006,2006,239799,False,True,False,False,True,False,False,False,True,False
1207,1196,,0,1032,,349,1940,2403,3,24090,,0,0,7,7,1032,,1940,1950,244400,False,True,False,False,False,False,False,True,False,True
1728,0,4,936,396,,574,1976,1728,3,12640,55,0,0,5,6,1728,,1976,1976,150900,True,False,False,False,False,False,True,False,False,True
1022,1038,3,772,220,,390,1999,2060,4,8755,,298,0,5,7,992,,1999,1999,214000,False,False,True,False,False,False,False,False,True,False
1440,0,4,1440,0,,0,,1440,3,7711,42,0,0,3,4,1440,,1977,1977,150000,True,False,False,False,False,False,False,False,False,False
1632,0,4,0,1632,,576,1967,1632,3,25000,100,0,0,4,5,1632,,1967,1967,143000,False,False,False,False,False,False,False,True,False,True
1344,0,3,111,354,,525,1958,1344,4,14375,,541,118,6,6,819,,1958,1958,137500,False,False,True,False,True,False,False,False,True,False
1188,561,,1088,0,244,456,1963,1869,3,8820,98,0,0,6,5,1088,,1890,1996,124900,False,False,True,False,False,True,False,False,False,True
1144,0,3,748,102,,796,1959,1144,3,8163,70,128,0,6,5,1144,,1959,1959,143000,False,False,False,False,False,False,False,False,True,False
1629,0,3,1300,316,,808,2002,1629,4,14536,85,236,252,5,8,1616,,2002,2003,270000,False,False,False,False,True,False,False,False,False,False
936,840,3,0,936,,474,2002,1776,4,14006,65,144,96,5,7,936,,2002,2002,192500,False,False,False,False,False,False,False,True,True,False
1381,0,3,982,179,,676,1972,1381,4,9360,78,0,0,7,6,1161,,1972,2006,197500,False,False,True,False,False,False,False,False,False,False
864,0,3,398,317,,720,1980,864,4,7200,60,0,0,8,5,864,,1950,2002,129000,False,False,True,False,False,False,False,False,True,False
965,0,3,641,187,,300,1979,965,3,7800,60,0,0,5,5,828,,1965,1965,119900,False,False,True,True,False,False,False,False,False,True
768,0,2,660,108,,396,1974,768,3,7200,60,0,0,8,5,768,,1972,2003,133900,False,False,False,False,False,False,False,False,False,False
1168,800,,562,29,,530,1969,1968,3,11075,,232,189,4,5,784,,1969,1969,172000,False,False,False,False,False,False,False,False,True,False
980,0,4,945,0,,0,,980,3,9400,35,250,0,5,6,945,,1975,1975,127500,True,False,False,False,False,False,False,False,False,False
979,979,4,484,495,,492,1946,1958,3,7136,82,423,0,6,6,979,,1946,1950,145000,False,False,True,False,False,False,True,False,False,True
561,668,2,285,276,,462,1980,1229,3,1300,24,0,0,6,6,561,,1980,1980,124000,False,False,True,False,False,False,False,False,False,False
1057,0,3,417,640,,576,1977,1057,3,7420,70,0,0,5,5,1057,,1962,1962,132000,False,False,True,False,False,False,True,False,False,False
1337,0,3,699,638,,531,2003,1337,4,8450,65,0,39,5,7,1337,,2003,2003,185000,False,True,False,False,True,False,False,False,True,False
696,720,3,604,92,,484,1999,1416,4,2572,24,0,44,5,7,696,,1999,1999,155000,False,False,True,False,False,False,False,False,False,True
858,0,2,696,162,,0,,858,3,7207,50,0,0,7,5,858,117,1958,2008,116500,True,False,False,True,False,False,False,False,False,False
1542,1330,4,896,434,,619,1977,2872,3,12227,,424,282,7,6,1330,550,1977,1995,272000,False,False,True,False,False,False,False,False,False,False
804,744,3,556,248,0,440,1976,1548,4,2308,24,0,0,6,6,804,,1976,1976,155000,False,False,True,False,False,False,False,False,False,True
1800,0,2,0,1800,,702,2007,1800,5,11923,122,0,136,5,9,1800,,2007,2007,239000,False,False,True,False,False,False,False,True,False,False
824,1070,4,624,193,,510,2002,1894,4,11316,80,44,40,5,7,817,,2002,2003,214900,False,False,True,False,True,False,False,False,False,False
783,701,3,0,783,,393,2005,1484,4,10237,65,0,72,5,6,783,,2005,2007,178900,False,False,True,False,False,False,False,False,False,False
976,332,2,428,300,,256,1940,1308,3,9600,130,0,70,7,5,728,,1940,1950,160000,False,False,True,False,False,False,True,False,False,True
1098,0,3,902,196,,260,1955,1098,3,7390,,151,0,7,5,1098,,1955,1955,135000,False,False,True,False,False,False,False,False,False,False
600,,,0,600,,0,,968,3,5925,50,0,0,6,3,600,,1910,1950,37900,False,False,True,False,False,False,False,True,False,False
1095,0,2,513,75,,264,1958,1095,3,10382,75,105,0,5,6,588,,1958,1958,140000,True,False,False,False,False,False,False,False,False,False
720,472,4,0,720,,0,,1192,3,10800,60,0,0,4,4,720,,1949,1950,135000,False,False,True,False,False,False,False,True,False,False
764,862,2,567,197,,474,2003,1626,4,2268,36,106,27,5,7,764,,2003,2004,173000,False,False,True,False,True,False,False,False,True,False
918,0,2,0,918,,264,1979,918,3,7892,55,0,0,5,6,918,,1979,1979,99500,False,False,True,False,False,False,False,True,False,True
1428,0,3,0,1428,,480,2007,1428,4,11639,95,,120,5,7,1428,,2007,2008,182000,False,False,True,False,False,False,False,True,False,False
1136,883,3,0,728,,532,1997,2019,4,11414,60,0,135,8,7,728,,1910,1993,167500,False,False,True,False,False,False,False,True,False,True
673,709,3,641,32,,490,2000,1382,4,2651,,0,50,5,7,673,,2000,2000,165000,False,False,True,False,True,False,False,False,False,True
869,0,2,0,440,,0,,869,2,5900,51,0,0,7,4,440,,1923,1958,85500,False,False,True,False,False,False,False,True,False,False
1241,0,1,1106,135,,569,2007,1241,4,4274,35,,116,5,7,1241,,2006,2007,199900,False,False,True,False,True,False,False,False,False,False
894,0,3,552,342,,400,1999,894,3,9450,68,0,0,5,4,894,,1954,1954,110000,False,False,True,False,False,False,False,False,False,True
1121,0,3,651,470,,480,1963,1121,3,8816,80,0,80,6,5,1121,,1963,1963,139000,False,False,True,False,False,False,True,False,False,True
999,0,3,867,77,,588,1961,999,5,12122,,210,76,9,7,944,,1961,2007,178400,False,False,False,False,False,False,False,False,True,False
1276,1336,4,854,371,,676,1998,2612,4,12203,98,975,0,5,8,1225,,1998,1999,336000,False,False,True,False,True,False,False,False,False,False
1266,0,2,0,1266,,388,2007,1266,4,3182,43,16,16,5,7,1266,,2007,2007,159895,False,False,False,False,False,False,False,True,False,False
1149,1141,4,0,1128,,779,2002,2290,4,11250,,0,0,5,8,1128,,2002,2002,255900,False,True,False,False,False,False,False,True,False,True
1302,432,4,0,0,0,539,1977,1734,4,10125,75,0,0,5,5,0,0,1977,1977,126000,False,False,False,False,False,False,False,False,False,True
1164,0,3,1040,124,,240,1950,1164,3,10880,68,0,48,5,5,1164,,1950,1950,125000,False,False,True,False,False,False,False,False,False,True
1001,634,2,0,485,0,255,1950,1635,4,5310,59,0,0,8,6,485,,1910,2003,117000,False,False,True,False,False,False,False,True,False,True
1940,0,3,1646,284,,606,2010,1940,5,10159,83,450,95,5,9,1930,,2009,2010,395192,False,False,False,False,True,False,False,False,False,False
1118,912,4,156,692,,551,1976,2030,4,12046,,298,224,6,6,848,,1976,1976,195000,False,False,True,False,False,True,False,False,False,False
778,798,3,0,770,,614,2006,1576,4,8125,65,0,50,5,7,770,,2006,2006,197000,False,False,True,False,False,False,False,True,True,False
1407,985,3,1074,322,,870,1997,2392,4,9452,82,423,70,5,8,1396,,1997,1998,348000,False,False,True,False,True,False,False,False,False,False
916,826,4,216,700,,424,1925,1742,4,17671,121,0,169,9,8,916,,1882,1986,168000,False,False,True,True,False,False,False,False,False,True
1020,831,3,536,169,,440,1964,1851,4,9760,80,340,42,8,6,822,,1964,1993,187000,True,False,False,True,False,False,False,False,True,False
750,750,3,0,750,,564,2005,1500,4,8846,68,0,35,5,6,750,,2005,2006,173900,False,False,True,False,False,False,False,True,True,False
1718,,3,1172,528,,786,2008,1718,5,12456,96,230,48,5,10,1700,216,2006,2007,337500,True,False,False,False,True,False,False,False,False,False
774,456,3,384,363,,305,1946,1230,3,4712,51,0,57,7,4,747,,1946,1950,121600,False,False,True,False,False,False,False,False,False,True
1050,0,3,915,135,,368,1961,1050,3,10659,,0,319,6,5,1050,,1961,1961,136500,False,False,True,False,False,False,True,False,False,True
1442,0,2,0,1442,,615,1970,1442,3,11717,,571,0,6,6,1442,,1970,1970,185000,False,False,True,False,False,False,False,True,True,False
1077,0,3,0,1007,,210,1922,1077,3,9786,60,0,100,4,3,1007,,1922,1950,91000,False,False,True,False,False,False,False,True,False,True
1208,0,2,686,501,,632,2006,1208,4,6762,64,24,61,5,7,1187,,2006,2006,206000,False,False,False,False,True,False,False,False,True,False
944,0,2,0,0,,528,1956,944,2,10206,74,0,0,3,3,0,,1952,1952,82000,False,False,False,False,False,False,False,False,False,True
691,0,2,0,691,,216,1920,691,5,5400,60,0,20,6,5,691,,1920,1950,86000,False,False,True,False,False,False,False,True,False,True
1574,0,3,24,1550,,824,2006,1574,4,11957,75,53,104,5,8,1574,,2006,2006,232000,False,False,True,False,True,False,False,False,True,False
1680,0,4,0,1680,,528,1976,1680,3,11500,,164,0,6,5,1680,,1976,1976,136905,False,False,True,False,False,False,False,True,False,True
1504,0,1,16,1330,,457,2005,1504,4,3182,43,16,0,5,7,1346,,2005,2006,181000,False,False,True,False,True,False,False,False,False,False
985,0,3,595,390,,328,1977,985,3,8385,65,220,0,8,5,985,,1977,1977,149900,False,False,False,False,True,False,False,False,False,True
1657,0,3,1237,420,,484,1970,1657,3,12155,,0,0,3,6,1657,,1970,1970,163500,False,False,True,False,False,True,False,False,False,True
546,,3,273,0,,286,1970,1092,3,2217,21,0,0,4,4,546,,1970,1970,88000,False,False,True,True,False,False,False,False,True,False
1710,0,3,0,1710,,550,2004,1710,4,12118,43,108,48,5,7,1710,,2004,2005,240000,False,True,False,False,False,False,False,True,False,False
1008,0,4,0,1008,138,0,,1522,3,6000,60,0,0,5,5,1008,,1926,1950,102000,False,False,True,False,False,False,False,True,False,False
720,551,,0,720,,312,1948,1271,3,21286,115,0,0,5,5,720,,1948,1950,135000,False,False,True,False,False,False,False,True,False,False
1664,0,4,0,0,,0,,1664,3,9825,75,0,0,5,5,0,,1965,1965,100000,False,False,False,False,False,False,False,False,False,False
900,602,3,0,602,,180,1923,1502,4,10592,55,0,0,7,6,602,,1923,1996,165000,False,False,True,False,False,False,False,True,False,True
1022,0,2,247,310,226,280,1956,1022,3,7200,60,0,30,4,5,1022,,1910,2006,85000,False,False,True,False,False,False,False,False,False,True
1082,0,2,336,746,0,240,1948,1082,3,11664,60,206,130,5,6,1082,,1948,1950,119200,False,False,True,True,False,False,False,False,False,True
810,855,3,643,167,,528,2001,1665,4,8400,70,0,45,6,8,810,,2001,2001,227000,False,False,True,False,True,False,False,False,False,False
1504,0,3,690,814,,478,1996,1504,4,11883,73,196,66,5,7,1504,,1996,1996,203000,True,False,False,False,True,False,False,False,False,False
1360,0,1,1036,184,,565,1984,1360,4,5814,,0,0,5,8,1220,,1984,1984,187500,False,False,False,False,True,False,False,False,True,False
802,670,3,0,384,,402,1991,1472,4,10784,,76,0,5,7,384,,1991,1992,160000,False,False,True,False,False,False,False,True,True,False
1506,0,2,16,1346,,440,2005,1506,4,3013,43,145,20,5,7,1362,,2005,2005,213490,True,False,False,False,True,False,False,False,False,False
1132,0,2,1024,108,,451,2005,1132,4,7024,60,0,64,5,4,1132,,2005,2005,176000,False,False,True,False,True,False,False,False,False,False
1220,0,2,684,515,,632,2006,1220,4,7406,64,84,54,5,7,1199,,2006,2006,194000,False,False,False,False,True,False,False,False,True,False
912,336,2,324,588,,160,1957,1248,3,9439,52,0,0,5,5,912,,1930,1950,87000,False,False,True,False,False,True,False,False,False,True
1504,0,2,16,1330,0,437,2005,1504,4,3182,43,14,20,5,7,1346,,2005,2006,191000,False,False,True,False,True,False,False,False,False,False
2898,0,2,1165,0,,665,1976,2898,4,15498,,0,72,6,8,1565,,1976,1976,287000,False,False,False,False,False,False,False,False,False,False
882,0,,138,276,,461,1980,882,3,7700,70,0,0,5,5,882,,1972,1972,112500,False,False,True,False,False,True,False,False,False,True
1264,0,3,697,571,,461,1960,1264,3,9300,73,324,0,5,5,1268,,1960,1960,167500,False,False,True,False,False,False,True,False,False,True
1646,0,3,1513,125,,800,2008,1646,4,9520,71,338,44,5,8,1638,192,2007,2008,293077,True,False,False,False,True,False,False,False,True,False
968,408,3,368,359,,240,1941,1376,3,9492,79,0,0,5,5,768,,1941,1950,105000,False,False,True,False,False,False,True,False,False,True
672,546,,317,355,,264,1972,1218,3,1680,21,281,28,7,6,672,,1972,1972,118000,False,False,True,True,False,False,False,False,False,True
948,980,5,0,686,,0,,1928,3,7082,,0,0,8,5,686,,1916,1995,160000,False,True,False,False,False,False,False,True,False,False
1687,998,5,523,301,,672,1970,3082,3,15863,102,0,63,3,7,824,,1920,1970,197000,False,False,True,False,True,False,False,False,False,False
1352,1168,5,1012,326,,796,1993,2520,4,14541,,0,55,7,8,1338,,1993,1993,310000,False,False,True,False,True,False,False,False,True,False
1654,0,3,986,668,,900,2002,1654,4,8125,,295,136,5,7,1654,,2002,2002,230000,False,False,True,False,True,False,False,False,False,True
954,0,2,0,920,,240,1938,954,2,6305,50,0,0,7,5,920,,1938,1950,119750,False,False,True,False,False,False,False,True,False,True
845,0,3,0,0,,290,1957,845,3,11500,,0,0,3,4,0,,1957,1957,84000,False,False,False,False,False,False,False,False,False,True
1620,0,2,1022,598,,912,2008,1620,5,12898,89,70,0,5,9,1620,,2007,2008,315500,True,False,False,False,True,False,False,False,False,False
1055,1208,3,0,1055,,905,2001,2263,4,9240,,396,45,5,8,1055,,2001,2002,287000,False,False,True,False,False,False,False,True,False,False
798,546,3,0,546,,0,,1344,3,1533,21,0,0,6,4,546,,1970,2008,97000,False,False,True,False,False,False,False,True,False,False
630,,1,509,121,,286,1970,630,3,1477,21,0,0,4,4,630,,1970,1970,80000,False,False,False,False,True,False,False,False,False,True
1803,0,3,168,284,,484,1957,1803,3,13125,88,67,0,4,5,1134,,1957,2000,155000,False,False,True,False,False,False,True,False,True,False
800,832,4,400,336,,484,1966,1632,4,9130,,252,40,8,6,800,,1966,2000,173000,False,False,True,False,True,False,False,False,False,True
1306,0,1,900,406,,624,2005,1306,4,5381,34,135,63,5,6,1306,,2005,2005,196000,False,False,False,False,False,False,False,False,False,False
1532,797,4,1085,390,0,514,1990,2329,4,11839,86,99,121,5,7,1475,,1990,1990,262280,False,False,True,False,True,False,False,False,False,True
2524,0,4,1104,1420,,542,1981,2524,4,9600,80,0,120,5,8,2524,,1981,1981,278000,False,False,True,False,False,False,False,False,False,False
1733,0,4,0,0,,452,1955,1733,3,13680,,0,0,5,3,0,,1955,1955,139600,False,False,False,False,False,False,False,False,False,True
1992,876,4,240,1752,,716,2005,2868,5,16056,85,208,108,5,9,1992,,2005,2006,556581,False,False,False,False,True,False,False,False,False,False
990,0,3,686,304,,672,1996,990,3,9245,57,0,0,5,5,990,,1994,1995,145000,False,False,True,False,True,False,False,False,False,True
1771,0,3,0,0,,336,1960,1771,3,21750,100,75,0,4,5,0,,1960,2006,115000,False,False,False,False,False,False,False,False,False,True
930,0,2,0,0,,308,1946,930,4,11100,60,0,0,7,4,0,,1946,2006,84900,False,False,False,False,False,False,False,False,False,True
1302,0,3,0,1302,,436,2007,1302,4,8993,73,0,22,5,7,1302,,2007,2007,176485,False,False,False,False,False,False,False,True,False,False
1316,0,3,0,1316,,440,2007,1316,4,11175,103,0,20,5,7,1316,,2007,2007,200141,False,False,False,False,False,False,False,False,False,False
1127,850,4,442,374,,540,1964,1977,3,9500,100,272,52,6,6,816,,1964,1978,165000,False,False,True,False,False,False,True,False,True,False
1526,0,4,383,833,,364,1957,1526,3,8562,68,145,78,6,5,1216,116,1957,2002,144500,False,False,False,False,False,False,True,False,False,False
1091,898,3,932,133,,586,2002,1989,4,11367,90,210,60,5,8,1065,,2002,2002,255000,False,True,False,False,True,False,False,False,False,False
1523,0,,644,549,,478,1976,1523,3,11361,104,160,0,5,6,1193,,1976,1976,180000,False,False,True,False,False,False,False,False,False,False
1364,0,2,659,705,,484,2005,1364,4,7052,43,240,36,5,7,1364,,2005,2005,185850,False,False,False,False,True,False,False,False,True,False
979,871,3,595,378,,467,1994,1850,4,29959,,0,98,6,7,973,,1994,1994,248000,False,False,True,False,True,False,False,False,False,False
1130,1054,3,936,168,0,836,2008,2184,5,11308,96,154,102,5,9,1104,,2008,2008,335000,False,False,False,False,True,False,False,False,False,False
1096,895,3,297,0,,432,1977,1991,3,11275,,480,0,7,6,854,0,1932,1950,220000,False,True,False,False,False,False,True,False,False,True
1338,0,2,616,722,,582,2001,1338,4,4920,41,0,0,5,8,1338,0,2001,2001,213500,False,True,False,False,True,False,False,False,False,False
894,0,2,0,894,,1248,1994,894,3,18000,120,0,20,4,3,894,0,1935,1950,81000,False,False,True,False,False,False,False,True,True,False
1422,915,5,0,662,,560,1945,2337,3,13600,85,0,57,5,5,662,0,1900,1950,90000,False,False,True,False,False,False,False,True,False,True
1103,0,2,397,706,,440,1976,1103,4,6000,50,0,120,6,6,1103,,1925,1980,110500,False,False,True,True,False,False,False,False,False,False
1154,0,3,740,184,,480,1966,1154,3,11000,,200,58,6,5,1154,,1966,1966,154000,False,True,False,True,False,False,False,False,True,False
1306,954,3,1201,105,,533,1996,2260,4,14000,80,0,44,5,7,1306,,1996,1997,328000,True,False,False,False,True,False,False,False,False,False
799,772,3,0,799,,380,1993,1571,3,7837,59,0,40,7,6,799,,1993,1994,178000,False,False,True,False,False,False,False,True,True,False
798,813,4,674,0,,442,1964,1611,3,9760,80,360,128,6,6,780,,1964,1964,167900,True,False,False,False,True,False,False,False,True,False
1291,1230,5,837,105,,576,1973,2521,3,3964,42,0,20,4,6,942,,1973,1973,151400,False,False,True,False,False,False,False,False,False,False
893,0,2,220,625,,576,1985,893,4,9600,60,0,0,7,5,845,,1949,2003,135000,False,False,True,False,False,False,False,False,False,True
1048,0,3,586,462,,286,1956,1048,3,10152,72,120,20,5,5,1048,,1956,1956,135000,False,False,True,True,False,False,False,False,False,True
